Date,ADI,ADSK,AKAM,AMAT,CDW,CRM,CSCO,FTNT,GLW,INTU,MSI,MU,NOW,NXPI,ORCL,ROP,SNPS,TEL,TER,VRSN
08/03/2013,34.97675705,40.16999817,37.24000168,11.36190319,,45.90474701,14.66889763,4.868000031,9.143440247,60.68820572,50.50597,8.976409912,7.331999779,27.93033791,29.60970688,116.5477676,35.34999847,33.38770294,15.70344257,46.37539673
11/03/2013,35.27297974,40.36000061,35.59999847,11.34512424,,45.92698288,14.70249462,4.857999802,9.085889816,59.62226868,50.35303497,9.122765541,7.400000095,28.07252502,29.75066757,116.8996201,35.54999924,33.25325394,15.55615807,46.44478989
12/03/2013,35.30335999,40.29999924,34.77000046,11.24442482,,44.65493393,14.58154297,4.889999866,9.114663124,59.44309616,50.00693893,9.093495369,7.565999985,27.8325882,29.37754059,115.3995209,35.29000092,33.28489685,15.5285511,46.00859833
13/03/2013,35.30335999,40.45999908,34.65999985,11.43742561,,44.68457413,14.5009079,4.929999828,9.093080521,59.34457779,50.28984833,9.278876305,7.521999836,27.75260925,29.50190544,115.4365463,35.36999893,33.1504364,15.58378029,45.89954758
14/03/2013,35.3261528,40.68999863,34.65999985,11.47938156,,44.08683395,14.50762558,5,9.2153759,59.28186417,50.38682938,9.454504013,7.489999771,28.02808952,30.09891891,116.5940704,35.72999954,33.64075851,15.64821053,45.36421585
15/03/2013,34.58180237,40.13999939,34.68999863,11.16890526,,43.5953064,14.73609447,4.955999851,9.294511795,58.61003876,50.1686058,9.142277718,7.420000076,27.73483849,30.13208199,115.5106125,35.25999832,33.07927704,15.49172878,45.25517273
18/03/2013,34.06531525,40.02999878,34.54999924,10.95072842,,43.00992203,14.56138897,4.837999821,9.24415493,58.59210587,49.82104874,8.956897736,7.125999928,26.41074181,29.88331985,115.2698593,34.88999939,32.92111206,15.2155838,44.83880615
19/03/2013,34.11088181,39.66999817,34.66999817,10.87520313,,42.29362106,14.46059036,4.671999931,9.22977066,58.4846344,49.84528351,9.015439034,6.892000198,26.37519646,29.59311867,116.0477142,34.95999908,32.93693542,15.09591961,44.94785309
20/03/2013,34.68054199,41.15999985,35.45000076,11.05981541,,42.60977936,14.56138897,4.725999832,9.481554031,58.37713623,50.43532944,9.08373642,6.952000141,26.61512947,29.65944672,116.7422104,35.09000015,33.30071259,15.14194298,45.58231735
21/03/2013,33.83744812,41.02999878,35.00999832,10.87520313,,42.66411972,14.00365734,4.657999992,9.344867706,58.49358749,50.45957565,8.849568367,7.199999809,26.21524048,26.78222847,115.2143021,34.84999847,32.86576462,14.6724987,45.22542953
22/03/2013,34.10329819,41.38999939,34.77999878,11.12694645,,43.48662949,13.94317818,4.605999947,9.388034821,58.70855331,51.41332626,9.795994759,7.254000187,26.58847427,26.51689529,116.3532944,34.83000183,33.07136917,14.55283642,45.95903015
25/03/2013,33.90581894,40.38000107,34.40000153,11.17729855,,42.67152405,14.01037598,4.585999966,9.359254837,58.08153534,51.15465927,9.639883041,7.210000038,26.58847427,25.91160011,115.6495209,35.16999817,32.8499527,14.63567734,45.91937256
26/03/2013,34.74890137,40.59999847,35.08000183,11.24442482,,42.87653732,14.01037598,4.59800005,9.431193352,58.87876511,51.29208374,9.678913116,7.228000164,26.5262661,26.15206337,116.7792358,35.47000122,32.96065521,14.74613953,46.36548233
27/03/2013,34.74890137,40.91999817,35.15999985,11.25281811,,43.44216537,13.99693584,4.653999805,9.459970474,58.64587021,51.37290955,9.717940331,7.242000103,26.53515244,26.49201584,116.79776,35.45000076,32.90529633,14.59885979,46.71245193
28/03/2013,35.31095123,41.25,35.31999969,11.31155682,,44.17081451,14.0439806,4.736000061,9.589459419,58.81605911,51.75278091,9.737452507,7.239999771,26.91727448,26.8071022,117.8904724,35.88000107,33.15835571,14.93023109,46.86116028
01/04/2013,34.49065018,39.93000031,34.90000153,11.21086216,,43.32114029,13.99693584,4.596000195,9.589459419,58.31442642,51.48606873,9.152039528,7.046000004,25.64650536,26.87343407,116.6032867,35.45000076,32.89739227,14.58045101,46.88098907
02/04/2013,34.3311615,39.56999969,34.84000015,11.11016083,,43.30631638,14.25899982,4.590000153,9.589459419,58.56525421,51.48606873,9.073982239,7.142000198,25.25549698,27.14706993,115.4458084,35.61999893,32.7866745,14.23066711,46.49436188
03/04/2013,33.46526718,38.54000092,34.77999878,11.03464222,,41.6217804,14.24556255,4.441999912,9.596655846,57.85758972,50.75862503,8.878842354,6.906000137,24.43793678,26.86514473,114.297554,35.40000153,32.68387222,14.03736496,46.0581665
04/04/2013,33.222229,38.47999954,34.06000137,11.09338188,,41.10308838,14.25233459,4.461999893,9.596655846,57.96508408,50.9121933,9.08373642,7.010000229,25.05999184,26.84027863,114.7698212,35.13000107,32.74713898,14.12941742,46.2366066
05/04/2013,33.12349319,38.34999847,34.18000031,11.07659721,,40.85856247,13.96105766,4.394000053,9.575079918,57.74113464,50.65354919,9.08373642,7.03399992,25.37101746,26.55835533,113.5567551,34.81999969,32.53362274,14.09259701,45.55257797
08/04/2013,33.41970444,38.34999847,34.49000168,11.22764397,,41.2142334,13.93395996,4.346000195,9.60384655,57.33696747,51.05768585,9.161792755,7.110000134,25.68204689,26.83198357,114.1864319,34.63999939,32.6364212,14.34112453,45.75084686
09/04/2013,33.47286606,38.45999908,34.66999817,11.16050816,,40.8363266,14.20492077,4.423999786,9.60384655,57.30104065,51.43757629,9.33741951,7.15199995,26.38408279,27.39580917,113.7049179,34.70999908,32.74713898,14.34112453,45.1064682
10/04/2013,34.25520706,39.65000153,36.04000092,11.58847141,,41.68847656,14.54361534,4.369999886,9.639815331,58.21714783,52.28624344,9.844780922,7.170000076,26.65956497,27.96794891,115.3415298,35.34000015,33.02392578,14.70011234,46.00859833
11/04/2013,34.10329819,39.00999832,35.79000092,11.58008289,,41.12778091,14.69264126,3.798000097,9.618236542,58.31592941,52.23773956,9.737452507,6.998000145,26.53515244,27.87672424,115.3044357,35.13999939,33.22952652,14.62647438,46.09782028
12/04/2013,33.86784744,38.36000061,35.40999985,11.43742561,,41.87125397,14.59103107,3.753999949,9.567877769,58.10937119,51.62344742,9.766727448,7.038000107,25.89532661,27.74407005,114.3864441,34.79000092,32.90529633,14.23987293,46.32582855
15/04/2013,33.29816818,36.70999908,34.43999863,11.16890526,,40.79927826,14.25910664,3.614000082,9.445584297,56.65440369,49.97462463,9.327664375,6.987999916,24.38461494,27.19682693,110.4177933,34.43000031,31.90097427,13.75201416,45.51292419
16/04/2013,33.9817543,37.68999863,34.79000092,11.29477406,,42.08613968,14.33362579,3.625999928,9.481554031,57.67826843,50.8879509,9.630126953,7.269999981,25.38878822,27.71089935,112.4391937,34.61000061,32.71549988,14.13862038,45.60214615
17/04/2013,32.54623413,36.81999969,34.18000031,10.95072842,,41.33526611,13.97460365,3.614000082,9.323288918,56.61846924,50.21709824,9.161792755,7.125999928,23.6026001,26.93977165,111.7715988,34.15000153,31.41859245,13.28257084,45.14612579
18/04/2013,32.15886688,35.93000031,33.74000168,10.84163952,,40.53746414,13.94073296,3.538000107,9.395227432,56.14244843,49.42500687,9.005681992,7.214000225,22.58953667,26.63297653,113.4499207,33.72999954,30.92830086,13.16290951,44.93793869
19/04/2013,32.17405701,36.11999893,33.54999924,10.85003281,,40.38926315,13.85944366,3.506000042,9.236961365,56.5555954,49.88570404,9.122765541,7.257999897,22.47401619,26.84027863,113.5890045,33.72000122,31.14181519,13.30097866,44.32330322
22/04/2013,32.40192413,36.24000168,34.27999878,10.97590256,,39.83597946,13.94750881,3.555999994,9.22257328,56.45680237,49.93421555,9.08373642,7.334000111,22.9005661,26.9646492,113.5797272,33.90000153,31.27624321,13.41143417,44.00606537
23/04/2013,32.98677063,37.25999832,35.47000122,11.26959991,,40.58685684,14.16427135,3.559999943,9.445584297,57.46271896,49.90996933,9.191063881,7.46600008,23.76255608,26.9148941,114.9335175,34.38999939,32.02751923,13.66917133,44.1448555
24/04/2013,33.00956345,37.56000137,36.09000015,11.43742561,,40.41889572,13.81203175,3.506000042,9.963546753,57.65132904,45.27864075,9.191063881,7.524000168,24.12691116,26.95635796,114.9427795,34.52999878,33.34024811,13.65996552,44.97758865
25/04/2013,33.15387726,37.86999893,42.47999954,11.87377548,,40.27069855,13.98137665,3.516000032,10.23690987,51.27455902,45.57770157,9.298389435,8.67800045,24.41127777,26.75736046,114.6645966,35.09999847,33.93334198,14.78296089,45.70127869
26/04/2013,32.88802719,37.31000137,42.61000061,11.86538792,,40.22130203,14.0017004,3.471999884,10.23690987,53.30434036,45.90907669,9.200819969,8.501999855,24.28686333,26.83198357,114.3400879,35.09000015,33.55376434,15.05910206,44.38278198
29/04/2013,33.16146469,38.20999908,43.02999878,12.08356285,,40.51770401,14.21169662,3.569999933,10.36640167,54.73238754,46.4263649,9.122765541,8.418000221,24.52679825,26.732481,110.0468674,35.11000061,33.93334198,15.11432648,44.84871674
30/04/2013,33.41210938,39.38000107,43.90999985,12.17586994,,40.61650085,14.17104816,3.592000008,10.43114376,53.56480789,46.23237228,9.191063881,8.192000389,24.48236847,27.18022919,110.9462891,35.56999969,34.43946457,15.13274193,45.67153931
01/05/2013,33.32856369,38.18999863,43.63999939,12.14230156,,41.06109619,13.80525303,3.568000078,10.30885029,53.86120224,45.56152344,8.976409912,7.760000229,23.78033638,27.49531364,109.5276031,34.97000122,33.78308105,14.82897949,45.8598938
02/05/2013,33.5791893,38.52999878,44.31999969,12.41082382,,41.36737442,14.04234219,3.614000082,10.33762836,53.95100403,45.98180771,9.093495369,7.828000069,24.20688248,27.93477821,109.9077835,35.13999939,34.39201736,14.86580086,46.35556793
03/05/2013,34.17924881,39.52000046,45.27000046,12.44439125,,41.73293686,14.11008644,3.615999937,10.69731903,54.12165833,46.30511093,9.3959589,8.18999958,24.90003395,27.67773819,111.0575867,35.34999847,35.1432724,15.08671665,46.94046783
06/05/2013,34.80206299,39.59999847,45.06000137,12.42760944,,41.93053436,14.09652996,3.635999918,10.70451355,54.56173706,46.03031921,9.522799492,8.079999924,25.06887817,27.78551483,111.4563217,35.31999969,35.49123001,15.22478676,47.1982193
07/05/2013,34.77168274,39.54000092,45.15000153,12.35208511,,41.91077423,13.80525303,3.621999979,10.69731903,54.39109802,45.90098953,9.727697372,7.903999805,25.36213493,27.57823753,112.2352371,35.59999847,35.372612,15.25240421,47.83268356
08/05/2013,34.99955368,39.97999954,45.29000092,12.46117306,,41.86137009,14.03557301,3.644000053,10.70451355,54.32822037,46.07073212,9.991134644,7.915999889,25.80645943,27.74407005,112.272316,35.90000153,35.50704193,15.2616024,48.42749023
09/05/2013,35.22740173,39.75,45.61000061,12.51991177,,42.63201141,14.11008644,3.619999886,10.83400631,52.99000549,45.89291763,10.44971371,7.769999981,25.97530365,27.94305992,112.0868301,35.81000137,35.19071198,15.31683636,48.26887512
10/05/2013,35.53881836,39.75,46.70000076,12.56186962,,43.63977051,14.2929821,3.75,10.86278152,54.06777191,45.65042877,10.55703926,7.797999859,26.85506821,28.20839882,112.7822876,35.70000076,35.182827,15.62059689,48.5365448
13/05/2013,35.12866211,38.90000153,46.70999908,12.32691193,,43.43228149,14.40813446,3.615999937,10.96349335,52.98102188,45.39987183,10.4009304,7.894000053,26.37519646,28.00940895,112.1980896,35.20000076,35.07210922,15.31683636,48.50680161
14/05/2013,35.19703293,39.41999817,46.90000153,12.41082382,,44.44004822,14.40813446,3.65199995,11.17211819,53.08880615,45.98180771,10.3911705,8.048000336,26.87284279,27.91818237,113.4128113,35.38999939,35.53076553,15.43649864,48.54645538
15/05/2013,35.46286392,39.43000031,48.02999878,12.41921806,,44.25232315,14.36748981,3.638000011,11.28002644,54.41803741,46.15156174,10.60582542,8.105999947,27.35271645,28.18351936,113.1531982,35.45999908,35.79964066,16.09004593,48.84386063
16/05/2013,35.31855392,39.77999878,46.93000031,12.30173588,,45.59600067,16.18290329,3.700000048,11.11456394,53.75341034,46.49910736,10.79120827,7.980000019,26.8106308,28.49861336,112.4484558,35.45000076,35.83919144,15.91515255,48.45723343
17/05/2013,35.71351242,37.11000061,47.49000168,12.55347729,,46.22831726,16.41999054,3.792000055,11.6109457,54.4539566,46.74966431,11.03513145,8.078000069,26.83729744,29.0458622,114.7851563,35.84999847,36.36902618,16.30175209,48.27879333
20/05/2013,35.59959412,36.99000168,47.88999939,12.51152039,,46.44567108,16.22354698,3.854000092,11.73323822,53.56480789,47.08105469,10.93756008,8.062000275,26.8106308,28.93807793,114.9057159,35.81000137,36.4480896,16.28334427,48.02103806
21/05/2013,35.36412811,37.47999954,47.27999878,12.3932476,,45.77383804,16.26418114,3.839999914,11.64691448,51.99306488,46.69309616,10.95707512,8.008000374,26.65956497,29.10390091,115.7217102,35.77000046,36.34531021,16.31095505,47.9417305
22/05/2013,34.59699249,36.56999969,46.11999893,12.28342533,,45.23043823,15.81033993,3.742000103,11.36635399,52.62177277,46.31320953,10.65461063,7.684000015,25.99307823,28.29132271,114.2473602,35.40000153,35.98154068,15.90594578,47.35683441
23/05/2013,34.55141068,36.45999908,46.34999847,12.33411217,,45.14151764,15.92550182,3.680000067,11.33038044,52.77443314,46.45869827,11.11318684,7.53000021,25.90420723,28.38252831,114.173172,35.97000122,36.02897644,15.69423771,47.09907913
24/05/2013,34.46027374,36.08000183,46.04000092,12.24963474,,42.73081207,15.93903732,3.661999941,11.26564026,52.00204849,46.72541428,11.30832863,7.561999798,26.34853554,28.23327446,114.108284,35.70999908,35.80754852,15.81389904,46.99003601
28/05/2013,34.54383087,37.06999969,46.56000137,12.56220818,,41.29822159,16.18290329,3.721999884,11.33757782,53.08880615,47.30736923,11.49370766,7.461999893,26.93505096,28.63127708,117.1403732,36.20999908,35.8787117,16.12686348,46.90081406
29/05/2013,34.91113281,37.09999847,46.36000061,12.50307655,,41.42666245,16.33869553,3.786000013,11.28689766,53.21453857,47.13763809,11.54249573,7.343999863,27.17498779,28.523489,115.2488022,35.97999954,35.47318649,16.02561188,45.98876953
30/05/2013,35.38560486,37.90000153,47.09000015,12.88323498,,42.24668503,16.5080452,3.85800004,11.28689766,53.28637314,47.31545258,11.60103512,7.354000092,27.92145538,28.4737339,116.1389771,36.63000107,35.90256882,16.41221237,46.68271637
31/05/2013,35.14838028,37.72999954,46.11999893,12.84099293,,41.82185745,16.33869553,3.851999998,11.1276226,52.48704147,46.84664917,11.39613914,7.352000237,27.41492081,28.00940895,115.183876,36.43999863,35.29822922,16.51346016,46.63314438
03/06/2013,35.06419754,37.38000107,45.90999985,13.03530216,,40.54734039,16.51482391,3.700000048,11.36653996,52.15474319,46.74158478,11.44492531,7.349999905,27.09500313,28.51519203,116.3522491,36.70999908,35.77534866,16.59630394,46.29608917
04/06/2013,35.30143356,36.70000076,44.65000153,13.12822628,,37.34622574,16.50127792,3.64199996,11.27241802,51.89429474,46.4021225,11.42541122,7.217999935,27.94811058,28.32448959,114.9427795,36.56000137,35.64811707,16.38459778,45.4633522
05/06/2013,34.73514557,36.11999893,44.29999924,12.79875469,,37.49443436,16.47417831,3.614000082,10.85250378,51.7056694,45.48069382,11.72787571,7.18200016,27.16609764,28.29132271,113.2273865,36.13000107,35.34595871,16.20970345,45.15603638
06/06/2013,34.79636765,35.97000122,44.56000137,12.62979221,,37.60311127,16.62998199,3.687999964,10.86698914,52.4960289,46.00605774,12.04985809,7.34800005,26.74842834,27.65285492,113.2366562,36.54999924,35.34595871,16.04401779,45.06681442
07/06/2013,35.3626442,36.65000153,45.25999832,13.08598423,,39.13450623,16.58934212,3.730000019,11.13486195,53.40314102,46.02224731,12.34256744,7.831999779,27.18387222,28.03428268,114.7480774,36.97999954,36.20474243,16.43982697,45.80041122
10/06/2013,35.16368866,35.97000122,44.75,13.06064415,,38.21566772,16.50127792,3.726000071,11.01902485,52.96305466,45.75550461,12.63527489,7.929999828,27.17498779,28.23327446,114.8037262,36.90999985,35.94234848,16.44902992,45.34439087
11/06/2013,34.45198059,35.33000183,43.84000015,12.83254528,,37.1387558,16.30483437,3.660000086,10.85250378,51.84937286,45.56961441,12.49867725,7.989999771,26.41962433,27.83526993,112.4763031,36.45999908,35.69582748,16.15447807,45.29482269
12/06/2013,33.78621292,34.93000031,42.52000046,12.88323498,,37.12887573,16.25064087,3.631999969,10.70047188,51.89429474,45.68328094,12.18645287,7.673999786,26.10860252,27.79382324,110.8721161,36.20000076,35.54475403,15.83230877,44.86854172
13/06/2013,34.51321411,35.88000107,42.63999939,13.17891788,,37.34622574,16.49450302,3.614000082,10.92490578,52.06492233,46.43844986,12.59624672,7.585999966,26.93505096,28.39911461,112.6617355,36.63000107,36.27630997,16.20049858,44.98750305
14/06/2013,34.39842224,35.09000015,42.56000137,13.01840115,,37.1091156,16.31838417,3.548000097,10.80183029,51.64279175,46.22733307,12.44989109,7.449999809,27.19275284,28.00111198,111.7066956,36.29999924,36.11727905,15.96117878,44.64052963
17/06/2013,35.16368866,35.43000031,42.93999863,13.33098221,,37.76119232,16.73159218,3.599999905,10.93938541,52.11880493,46.55213165,12.9182272,7.607999802,27.74371719,28.4156971,114.5440826,36.58000183,36.71366119,16.23731804,44.77932358
18/06/2013,35.70701981,35.13000107,42.84000015,13.4914875,,37.79083633,16.81287766,3.604000092,10.99730778,52.72055054,46.56835938,13.41583347,7.53399992,28.44575691,28.523489,115.7402573,36.61000061,37.270298,16.4030056,44.61079407
19/06/2013,35.23255157,35.50999832,42.56000137,13.26339912,,37.19803238,16.71804428,3.549999952,10.80907059,52.48704147,46.10552979,13.63048553,7.737999916,28.11695671,28.26645088,114.7573395,36.43000031,36.55464554,16.13606262,44.56122589
20/06/2013,34.18413925,34.56000137,41.25,12.73117161,,36.30884171,16.55547142,3.532000065,10.36019897,51.95713806,45.06616211,13.21093464,7.665999889,27.14832687,27.53677177,112.4484558,35.65999985,35.60040665,15.6574173,43.37160492
21/06/2013,34.55912018,34.20999908,40.75,12.73961926,,37.84022903,16.58256149,3.467999935,10.32400322,51.96612167,45.32601166,13.56218529,7.84800005,27.45935631,24.99122047,113.1995316,35.20999908,36.26836395,15.59298515,43.80779648
24/06/2013,33.6943779,33.47999954,41.40999985,12.65513611,,36.50644302,16.29805946,3.305999994,10.10680866,51.6517868,45.13925552,13.13287926,7.886000156,25.90420723,25.01609802,111.2893753,35.15000153,35.0596962,15.2432003,43.21298599
25/06/2013,34.06936646,34.04000092,41.90999985,12.90012836,,36.99055099,16.26418114,3.345999956,10.28780174,52.81934357,45.75636673,13.41583347,7.920000076,26.5707016,24.84196472,111.5212402,35.11999893,35.96618271,15.6574173,44.28364563
26/06/2013,34.49024963,34.63999939,42.75999832,12.64668941,,37.54383087,16.52159882,3.417999983,10.37467957,53.39415741,46.68204498,13.83538246,8.17800045,26.8106308,24.99122047,111.6324844,35.34999847,36.11727905,15.86912155,44.03580475
27/06/2013,34.71982956,34.91999817,42.68999863,12.59600258,16.06996346,38.37374878,16.68417549,3.461999893,10.35296059,54.59766006,46.96627045,13.99149132,8.18599987,27.65485764,25.24826241,114.9798889,35.68000031,36.37173843,16.04401779,44.28364563
28/06/2013,34.48259735,33.93999863,42.54999924,12.60444927,16.28866196,37.72167206,16.48772621,3.5,10.30228043,54.82220459,46.87692642,13.98173618,8.078000069,27.56599045,25.46384239,115.183876,35.75,36.2127037,16.17289162,44.27373123
01/07/2013,34.71982956,33.79999924,42.97000122,12.51996803,16.04371452,37.34622574,16.60369682,3.45600009,10.46155643,56.71726227,47.07993698,13.92319489,8.157999992,27.70817566,24.96634674,116.3058472,35.99000168,36.90451813,16.02561188,44.5215683
02/07/2013,34.67391968,33.49000168,42.54999924,12.51996803,16.81353569,37.71178818,16.59004974,3.467999935,10.43983936,56.016716,46.68204498,13.9622221,8.241999626,27.85924721,24.95805359,115.6103973,35.40000153,36.73752975,15.80469036,44.53147888
03/07/2013,34.9570694,33.49000168,42.68999863,12.6720314,16.69106674,38.08723068,16.77423668,3.595999956,10.3384819,56.02569199,46.49529648,13.79635429,8.347999573,28.11695671,25.45555305,115.4898911,35.54999924,36.79317856,15.88753223,44.61079407
05/07/2013,35.3626442,34.15999985,43.02999878,12.85788631,16.81353569,38.47254181,16.76059341,3.648000002,10.5122366,56.17837524,47.03933716,13.9622221,8.661999702,28.74789619,25.86185074,118.5405426,36.11000061,37.13510895,16.16368294,45.07672882
08/07/2013,35.01828384,34.38000107,43.02999878,12.79030514,16.8222847,37.96866989,16.80151939,3.671999931,10.53395557,56.7097168,46.98249435,13.68902683,8.574000359,27.89479065,26.24326897,117.6874847,35.88000107,37.02379608,16.08084106,44.87845612
09/07/2013,35.40091705,34.38999939,43.56000137,13.22959995,17.05847359,38.25518799,17.16306686,3.737999916,10.6932354,56.95288467,47.12054062,12.82065678,8.657999992,28.14361382,26.13547325,119.1154556,36.24000168,37.03174591,16.09004593,44.8982811
10/07/2013,35.76058578,34.31000137,43.52000046,13.77027321,16.70856094,39.26294708,17.33360672,3.931999922,10.71495438,57.06095505,47.44532394,12.24499798,8.694000244,28.12583923,25.99397469,119.0086746,36.84000015,37.13510895,16.90006828,45.26508331
11/07/2013,36.73246765,35.40000153,44.5,13.93079185,17.12846565,41.02158356,17.64739418,3.983999968,10.88870716,57.97955704,47.94877243,12.3913517,8.88599968,28.57016182,26.5183506,120.8748627,37.20000076,37.44524002,17.08416557,45.70127869
12/07/2013,37.00028992,36.00999832,44.91999817,14.07440662,17.0672226,41.92065048,17.69514656,4.006000042,10.88147068,58.28576279,48.34667206,12.38159275,9.092000008,28.90785027,26.01062202,121.0791016,37.59000015,37.73944473,17.06576157,45.64179993
15/07/2013,37.03857803,36.13000107,44.68999863,13.91389084,17.11097145,41.47605515,17.68832207,4,10.92490578,58.38480759,48.04620743,12.75235939,9.052000046,29.20110893,26.64320183,121.1162643,37.59999847,37.59632874,16.62392044,45.5030098
16/07/2013,37.1303978,36.15999985,44.41999817,14.00682545,17.58335686,41.33773422,17.53824806,3.987999916,10.87423038,58.42983246,48.16802216,13.05482388,8.798000336,29.60100746,26.63488007,119.723587,37.41999817,37.52475739,16.55948257,45.06681442
17/07/2013,37.23754501,36.40000153,45.09000015,14.09975243,17.81955338,42.19729614,17.54507256,4.084000111,10.72943115,58.54691696,48.24923325,13.2597208,8.74600029,29.92092323,26.76805305,119.9835358,37.54999924,38.01776505,16.56869125,45.31465149
18/07/2013,36.99264908,36.86999893,45.34000015,13.98992538,18.22195816,41.39701843,17.64057541,4.085999966,10.70771217,58.4208374,48.20049667,13.35728931,8.968000412,29.40550232,26.64320183,121.2926178,37.63000107,38.00981522,16.38459778,45.483181
19/07/2013,36.71715927,36.49000168,44.81000137,13.98992538,18.23069954,41.98981094,17.61328888,4.090000153,10.93938541,57.70936966,48.59837341,13.39631653,8.777999878,29.05003738,26.5183506,122.2768326,37.47000122,37.98596191,16.43062019,45.34439087
22/07/2013,36.68655396,36.47000122,44.09999847,13.81251526,17.79331017,41.53533554,17.54507256,4.087999821,10.85250378,58.00657654,48.61462021,13.4938879,8.765999794,29.28997421,26.52667809,122.8246307,37.47999954,38.24837112,16.45823097,45.25517273
23/07/2013,37.02326584,36.47999954,44.25,13.73648167,17.68832779,42.02933502,17.43592644,4.285999775,10.87423038,57.4301796,48.70394135,13.30850601,8.704000473,30.1075325,26.69314194,122.5553741,37.34000015,38.1291008,16.30175209,44.91810989
24/07/2013,36.9084816,36.86000061,43.86999893,13.6013155,17.99450684,41.50569153,17.45639992,4.269999981,10.9611063,56.83580017,45.50464249,12.7913866,8.907999992,29.78763008,26.95949745,122.3324814,37.24000168,40.36357498,15.91515255,44.94785309
25/07/2013,37.30641556,36.72999954,45.18999863,13.62665844,19.22796822,42.70116806,17.39500046,4.196000099,11.06246281,56.88983536,44.05115509,12.96701241,9.076000214,29.54767799,26.94284058,122.146843,36.79000092,40.3158493,15.31683636,45.53274918
26/07/2013,37.16100311,36.50999832,47.22999954,13.62665844,18.88679695,42.70116806,17.39500046,4.145999908,11.04074574,57.56528854,44.05928802,12.28402328,8.828000069,29.56546593,27.08434868,121.821907,36.31999969,40.1727066,15.27081108,46.91072464
29/07/2013,37.11510086,36.15999985,46.75,13.53373528,18.9830246,42.79008484,17.27903938,4.073999882,11.14210606,57.22306061,43.85629272,12.16694069,8.75,29.44993401,27.03440285,117.7459717,36.41999817,40.03753281,15.09591961,46.95038223
30/07/2013,37.44415665,36.58000183,47.06999969,13.74493408,18.89554596,43.46192169,17.51096916,4.03399992,10.99730778,57.04295349,44.13236618,12.29378033,8.642000198,29.44104385,27.09266663,117.6345596,36.79000092,40.10115051,15.28922176,47.15856552
31/07/2013,37.78852081,35.38999939,47.20000076,13.7871685,18.80806732,43.22480774,17.45639992,4.25,10.99730778,57.56528854,44.52213287,12.9182272,8.715999603,29.01449776,26.92619896,116.9475174,37.04000092,40.58621597,15.1787653,47.42623138
01/08/2013,38.21706009,34.27000046,47.63999939,13.93079185,18.94803619,44.59811783,17.66103745,4.268000126,11.1855402,58.07860947,44.92000961,13.24020481,9.279999733,30.95175552,27.25914192,118.8137131,38.02999878,40.96790695,15.55615807,47.9615593
02/08/2013,38.1634903,35.02999878,46.84999847,13.7871685,19.62162018,44.97355652,17.8656826,4.268000126,11.14934063,57.53824997,45.48840332,13.17190647,9.123999596,31.78708839,27.10931015,118.2937698,37.70999908,40.95995331,15.28922176,48.00120926
05/08/2013,37.9415741,35.25999832,46.90000153,13.6013155,19.93655396,45.14151764,17.94754601,4.222000122,11.10590172,57.56528854,45.55335617,13.82562351,8.802000046,31.79597282,27.2841053,117.6160202,37.68000031,40.95198441,15.16035557,48.21931076
06/08/2013,37.81913376,34.90000153,46.25999832,13.65200233,19.95404243,44.87475967,17.87932968,4.177999973,10.91042709,57.32213211,45.79696655,13.79635429,8.460000038,31.22723389,27.4672184,117.3003311,37.29000092,40.83271027,15.04990292,48.13008881
07/08/2013,37.61251068,34.88999939,46.09000015,13.42390633,20.07652283,44.38076019,17.81793213,4.127999783,10.88147068,57.74537277,45.86193085,13.47437382,8.328000069,31.34275246,27.31739616,117.0032043,37.27000046,40.32379532,14.92102814,47.88224792
08/08/2013,37.57426071,35.59999847,46.63000107,13.22115135,20.18149376,44.6969223,17.9134407,4.165999889,10.95386505,57.8174324,46.38972855,13.6109705,8.536000252,31.61824226,27.48386765,116.8268433,37.22999954,40.26018524,14.87500763,47.88224792
09/08/2013,37.4977417,35.84999847,46.52000046,13.23805046,20.16400146,44.6672821,17.77018929,4.144000053,10.92490578,58.04259109,46.57648849,13.65000057,8.498000145,31.26278496,27.40062714,116.7525558,37.27000046,40.26813507,14.89341545,48.33826828
12/08/2013,37.81147385,35.95000076,46.70999908,13.22115135,20.2602272,44.84511566,17.96800613,4.168000221,10.93938541,58.24071121,46.64144135,13.4938879,8.411999702,31.93816185,27.67529297,118.0802383,37.27000046,40.3158493,15.1787653,48.71498871
13/08/2013,37.9415741,36.68000031,46.93999863,13.2887392,20.4701786,44.528965,17.95436096,4.222000122,11.01178265,58.53790665,46.96627045,14.60618114,8.31799984,31.81373787,27.67529297,118.4237442,37.81000137,40.35560989,15.25240421,48.8934288
14/08/2013,37.40589142,36.74000168,46.81000137,13.2887392,20.43517876,44.12388229,17.9953022,4.211999893,10.94662666,58.33076096,46.86070633,14.45982647,8.701999664,32.0003624,27.94165611,117.5974731,37.70999908,40.14887238,15.16955853,48.82403183
15/08/2013,36.60237122,36.04000092,46.18999863,12.94237232,20.12025833,43.07661057,16.69919777,4.041999817,10.79458904,57.48423386,46.25169373,13.78659821,8.722000122,31.01397133,27.24249458,116.1026077,36.91999817,39.39344025,14.69090557,48.27879333
16/08/2013,36.96204376,35.93999863,45.90999985,13.19581032,20.16400146,43.30384827,16.55594826,3.977999926,10.88147068,57.8534584,46.40597534,13.66951275,8.894000053,31.49382973,26.97613716,116.5111618,36.95999908,39.28210449,14.7093153,48.29862213
